URL,Keywords
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/music-performance-bm,"music, performance, ensembles, state, indiana, university, school, perform, skills, piano, students, ’, theory, talents, brass, percussion, degree, program, string, jazz, orchestra, learn, symphony, literature, view, pedagogy, bm, faculty, musical, major, focuses, highlight, musicianship, typically, members, ensemble, arrow_forward, majors, wind, chorale, woodwind, overview, costs, campus, student, private, education, credit, toggle, academic, diversity, practice, techniques, take, lessons, strengthen, voice, recitals, addition, orchestras"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/music-merchandising-or-business-administration-bs,"music, business, state, indiana, merchandising, administration, university, degree, faculty, marketing, ’, program, school, ensembles, majors, students, learn, management, addition, concentrations, overview, programs, costs, campus, student, prepare, major, perform, credit, toggle, academic, diversity, side, performance, musical, –, professionals, product, view, internship, college, united, states, accreditation, skip, main, online, calendar, admitted, belonging, apply, help, find, top, fields, principles, finance, contact, us, information"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/nursing-bsn,"nursing, state, indiana, university, program, students, ’, nurses, student, care, bsn, registered, admission, major, apply, baccalaureate, learn, clinical, overview, admitted, costs, campus, faculty, science, first, credit, healthcare, toggle, academic, diversity, traditional, degree, preparation, great, school, nclex-rn, eligible, practice, gpa, settings, skip, main, majors, programs, online, calendar, administration, belonging, mission, top, offers, rn, licensure, four-year, excellent, nurse, roles, contact, information, professionals"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/nutrition-and-wellness-bs,"nutrition, state, indiana, wellness, health, university, degree, program, ’, major, college, overview, academic, students, costs, faculty, learn, credit, public, toggle, programs, campus, diversity, united, states, excellent, nutritional, skip, main, majors, online, calendar, student, administration, belonging, apply, help, top, contact, us, information, earn, nutritionists, participate, development, community, guidelines, settings, maximize, menu, navigation, freshman, admitted, orientation, scholarships, bursar, financial, clubs, dining, recreation"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/occupational-safety-management-accelerated-ms,"safety, management, program, state, occupational, indiana, university, ’, master, accelerated, science, academic, students, ms, overview, costs, campus, student, apply, toggle, programs, scholarships, administration, diversity, faculty, contact, information, may, enables, engineering, graduates, accreditation, major, skip, main, online, calendar, belonging, current, top, earning, degree, 4+1, us, offered, terre, haute, eligible, include, pathway, faster, participate, year, one, learn, opportunity, professionals, assp, manufacturing, federal"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/online-computer-science-ms,"science, university, state, indiana, online, students, program, apply, data, application, ms, master, skills, areas, important, overview, academic, costs, student, degree, years, u.s., isu, toggle, programs, calendar, campus, diversity, faculty, information, ’, select, two, foundation, algorithms, provides, software, positions, bioinformatics, graduates, deadlines, attended, fee, semester, 1, skip, main, admitted, services, administration, belonging, current, myisu, top, transcripts, offers, education, interests, members, complete"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/online-leadership-and-professional-development-bs,"minor, program, online, development, state, indiana, track, university, students, certificate, costs, degree, open, core, overview, administration, diversity, u.s., ’, individualized, education, includes, offered, entrepreneurship, credit, toggle, academic, campus, student, faculty, contact, flexible, designed, earned, fast-paced, prior, isu, advisor-approved, tailor, 8-week, semesters, requirements, skills, tracks, educational, management, human, higher, completion, 's, major, skip, main, majors, programs, calendar, belonging, current, apply, top"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/online-nursing-accelerated-second-degree-bsn,"nursing, indiana, state, university, program, degree, online, ’, accelerated, second, clinical, bsn, students, nurses, learn, major, student, registered, care, healthcare, admission, overview, costs, campus, faculty, apply, school, skills, settings, baccalaureate, toggle, academic, diversity, benefit, graduates, patient, professor, cannon, skip, main, programs, calendar, admitted, administration, belonging, top, science, become, nurse, rn, contact, information, must, completed, designed, higher, hands-on, on-campus, experiences, education"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/online-nursing-lpnlvn-bsn,"nursing, state, indiana, online, program, lpn/lvn, bsn, university, ’, students, track, nurses, learn, care, healthcare, overview, costs, campus, student, faculty, registered, settings, baccalaureate, toggle, academic, diversity, earn, science, degree, requirements, nclex-rn, graduates, patient, professor, cannon, major, skip, main, programs, calendar, administration, belonging, current, apply, top, credit, nurse, contact, school, information, availability, eligible, personnel, country, view, enables, practical/vocational, via, visits, benefit"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/online-occupational-safety-management-ms,
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/online-organizational-leadership-and-supervision-bs,"program, online, state, indiana, organizational, supervision, university, students, degree, ’, credit, overview, costs, u.s., ols, college, core, major, toggle, academic, campus, student, diversity, faculty, apply, information, military, offers, designed, earned, coursework, skills, 's, training, requirements, skip, main, majors, programs, calendar, administration, belonging, help, top, advance, degree-completion, contact, us, department, education, open, canada, flexible, individualized, approach, completing, advancing, benefit, individuals, approximately"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/online-school-administration-and-supervision-med,"school, administration, indiana, supervision, state, program, online, med, university, must, building, license, students, licensure, application, administrator, two, overview, programs, costs, master, education, level, years, includes, 's, internship, toggle, academic, calendar, campus, student, diversity, apply, coursework, degree, part, requirements, hold, pass, semester, curriculum, principal, isu, fee, master's, skip, main, belonging, top, transcripts, professionals, public, private, information, ’, fulfills, established, standards, board"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/operations-and-supply-chain-management-bs,"management, operations, supply, chain, state, indiana, business, university, students, learn, program, faculty, analytics, overview, costs, major, systems, successful, credit, toggle, programs, academic, campus, services, diversity, find, effective, information, manufacturing, logistics, class, lot, skip, main, majors, online, calendar, financial, student, administration, belonging, give, apply, help, top, real, problems, technology, contact, us, marketing, areas, real-world, practical, modern, operating, global, coursework, earned, risk"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/packaging-engineering-technology-bs,"technology, engineering, packaging, state, indiana, university, program, major, college, technical, design, united, learn, credit, degree, overview, academic, students, costs, campus, diversity, manufacturing, graduates, states, toggle, programs, faculty, gain, management, earn, ’, offers, experiences, participate, national, 's, professionals, include, skip, main, majors, online, calendar, freshman, scholarships, financial, student, administration, belonging, apply, top, skills, careers, quality, contact, us, department, information, close, excellent"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/philosophy-ba,"philosophy, state, indiana, university, program, major, multidisciplinary, law, business, ethics, degree, overview, costs, faculty, questions, education, credit, toggle, programs, academic, students, campus, diversity, find, important, ethical, logical, ’, cultural, study-abroad, internship, abroad, skip, main, majors, online, calendar, student, administration, belonging, give, apply, help, top, reasoning, careers, medicine, writing, contact, us, department, information, skills, view, world, people, learn, 's, professors, assist"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/physical-education-all-grades-bs,"education, physical, indiana, state, all-grade, school, students, university, student, program, degree, programs, fitness, sports, recreation, elementary, ’, major, overview, costs, campus, high, middle, credit, toggle, academic, diversity, faculty, apply, coach, become, center, skip, main, majors, online, calendar, administration, belonging, top, grades, combine, contact, us, kinesiology, sport, information, skills, educate, healthy, active, theoretical, areas, social, activity, local, grade, levels, participate, intramural"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/physics-bs-ba,"physics, state, indiana, degree, university, faculty, program, academic, students, engineering, major, map, ’, view, college, science, scientific, learn, may, overview, costs, chemistry, credit, toggle, majors, programs, campus, student, diversity, apply, theoretical, industrial, award, 's, designed, pursue, chemical, physicists, government, united, states, skip, main, online, calendar, administration, belonging, top, careers, computing, school, contact, us, department, information, enjoy, atomic, new, technologies, unique"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/political-science-ba,"political, state, indiana, science, university, politics, ’, public, law, major, may, government, campus, program, american, credit, overview, academic, costs, faculty, policy, communication, local, community, toggle, majors, programs, students, student, administration, diversity, apply, world, advocacy, department, service, include, learn, business, huntsinger, skip, main, online, calendar, clubs, recreation, belonging, engagement, top, global, affairs, contact, us, information, close, school, excellent, legal, systems, justice"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/pre-athletic-training,"state, indiana, training, program, university, athletic, pre-athletic, ’, college, overview, academic, costs, pre-professional, credit, toggle, programs, students, campus, diversity, faculty, help, contact, information, major, degree, learn, skip, main, online, calendar, student, administration, belonging, apply, top, preprofessional, us, department, john.pommier, indstate.edu, step, advisor, united, states, guidelines, trainers, maximize, therapy, menu, navigation, majors, freshman, admitted, orientation, scholarships, bursar, financial, clubs, dining, recreation"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/pre-dentistry-program,"state, program, indiana, university, pre-dentistry, students, dental, pre-professional, college, overview, academic, costs, ’, degree, credit, toggle, programs, campus, diversity, faculty, apply, help, isu, school, information, major, learn, skip, main, online, calendar, student, administration, belonging, top, plan, dentist, pre-dental, hygiene, contact, advisor, united, states, may, guidelines, dentists, annual, maximize, menu, navigation, majors, freshman, admitted, orientation, scholarships, bursar, financial, clubs, dining, recreation"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/pre-law-program,"state, indiana, pre-law, students, program, university, major, law, school, legal, college, overview, academic, costs, credit, toggle, programs, campus, diversity, faculty, help, 's, pre-professional, degree, advisor, may, political, science, skip, main, majors, online, calendar, student, administration, belonging, apply, top, necessary, succeed, critical, skills, contact, information, coursework, application, select, located, within, pursue, track, united, states, guidelines, maximize, learn, menu, navigation, freshman, admitted"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/pre-medicine-program,"indiana, state, university, program, ’, pre-medicine, school, medical, students, overview, programs, apply, degree, pre-professional, academic, costs, campus, faculty, physician, health, medicine, credit, schulte, toggle, student, diversity, help, information, major, opportunity, designed, assistant, rural, scholarship, learn, united, states, physicians, dr., skip, main, online, calendar, administration, belonging, top, isu, excellent, plan, become, contact, include, first, advisor, completing, semester, haute, specifically, providing, care"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/pre-occupational-therapy-program,"state, indiana, therapy, program, university, pre-occupational, occupational, ’, pre-professional, college, overview, academic, costs, credit, toggle, programs, students, campus, diversity, faculty, help, contact, information, major, degree, learn, skip, main, online, calendar, student, administration, belonging, apply, top, us, department, john.pommier, indstate.edu, loading, ..., school, step, advisor, united, states, training, guidelines, master, maximize, menu, navigation, majors, freshman, admitted, orientation, scholarships, bursar, financial, clubs"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/pre-optometry-program,"state, indiana, program, university, pre-optometry, optometry, pre-professional, college, overview, academic, students, costs, ’, degree, information, surgical, credit, toggle, programs, campus, diversity, faculty, help, school, white, major, blue, learn, skip, main, online, calendar, student, administration, belonging, apply, top, isu, plan, contact, loading, ..., advisor, colleges, united, states, may, guidelines, annual, maximize, menu, navigation, majors, freshman, admitted, orientation, scholarships, bursar, financial, clubs"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/pre-pharmacy-program,"state, indiana, program, university, pre-pharmacy, pre-professional, college, overview, academic, students, costs, ’, pharmacy, credit, toggle, programs, campus, diversity, faculty, help, degree, school, information, major, learn, skip, main, online, calendar, student, administration, belonging, apply, top, isu, plan, contact, first, step, toward, advisor, united, states, may, guidelines, pharmacists, annual, maximize, menu, navigation, majors, freshman, admitted, orientation, scholarships, bursar, financial, clubs, dining, recreation"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/pre-physical-therapy-program,"state, indiana, therapy, program, university, pre-physical, physical, ’, college, overview, academic, costs, pre-professional, credit, toggle, programs, students, campus, diversity, faculty, help, information, major, degree, learn, skip, main, online, calendar, student, administration, belonging, apply, top, loading, ..., doctor, step, advisor, contact, united, states, training, guidelines, maximize, menu, navigation, majors, freshman, admitted, orientation, scholarships, bursar, financial, clubs, dining, recreation, services, code, mission"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/pre-physician-assistant,
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/pre-veterinary-program,"state, program, indiana, university, pre-veterinary, students, pre-professional, college, overview, programs, academic, costs, ’, degree, veterinarians, veterinary, credit, toggle, campus, diversity, faculty, help, isu, information, learn, skip, main, online, calendar, student, administration, belonging, apply, top, plan, become, pre-vet, contact, school, first, step, toward, advisor, major, colleges, united, states, may, guidelines, annual, maximize, menu, navigation, majors, freshman, admitted, orientation, scholarships, bursar, financial"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/professional-aviation-flight-technology-bs,"flight, aviation, technology, state, indiana, students, ’, university, pilot, major, academy, systems, credit, air, airport, training, airlines, majors, costs, program, earn, certificate, class, fees, overview, department, aircraft, commercial, rating, control, terre, haute, regional, united, toggle, academic, campus, administration, diversity, faculty, take, advanced, train, degree, pilots, complete, may, awarded, first, u.s., learn, american, average, year, skip, main, programs, online, calendar, scholarships"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/psychology-bs,"psychology, state, indiana, university, program, social, ’, lab, human, behavior, degree, overview, academic, students, costs, faculty, learn, clinical, independent, major, credit, toggle, campus, services, diversity, mind, prepares, among, skip, main, majors, programs, online, calendar, student, administration, belonging, apply, top, factors, prepare, government, business, contact, us, department, information, close, behaviors, complex, variety, different, fields, experiences, health, understanding, cognitive, 's, instructors, lead"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/public-health-bph,"health, public, state, indiana, university, program, bph, overview, costs, ’, education, major, credit, toggle, academic, students, campus, administration, diversity, faculty, promotion, disease, populations, complete, internship, arena, careers, specialist, human, skip, main, majors, programs, online, calendar, student, services, belonging, apply, top, prepare, educator, information, prevention, local, national, quality, gain, graduation, development, issues, growth, setting, practical, skills, graduates, prepared, learn, areas, care"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/safety-management-bs,"safety, management, state, indiana, program, university, health, environmental, students, learn, online, campus, apply, manager, degree, overview, programs, academic, costs, environment, ’, major, internships, credit, toggle, student, diversity, qualified, united, states, others, technology, accreditation, skip, main, majors, calendar, administration, belonging, current, faculty, top, critical, become, design, implement, government, agencies, contact, us, information, workplaces, one, universities, complete, view, labs, workplace, environments, topics"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/science-education-bs,"science, education, students, indiana, state, chemistry, school, physics, biology, earth, major, teach, middle, university, topics, degree, space, general, student, program, high, ’, learn, view, environmental, classes, addition, choose, qualified, arrow_forward, overview, costs, faculty, sciences, focus, second, department, credit, toggle, majors, programs, academic, campus, diversity, apply, pursue, center, range, experiences, include, projects, local, take, college, well-suited, interested, skip, main, online, calendar"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/social-studies-education-bs,"students, social, state, indiana, education, school, high, major, university, department, psychology, geography, government, economics, middle, topics, specialization, many, pursue, ’, teach, focus, choose, minor, program, politics, science, economic, second, overview, costs, student, diversity, degree, relates, learn, sociology, united, states, political, credit, toggle, programs, academic, campus, faculty, next, generation, us, society, culture, world, general, global, opportunity, complete, take, college, human, environmental"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/social-work-bsw,"social, indiana, state, university, program, ’, degree, bsw, learn, health, overview, students, costs, apply, individuals, major, others, simulation, credit, toggle, programs, academic, campus, services, diversity, help, education, practice, welfare, rural, center, rhic, healthcare, human, accreditation, skip, main, majors, online, calendar, student, administration, belonging, engagement, faculty, families, give, find, top, rewarding, helping, improve, quality, society, contact, us, information, communities, council, people"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/special-education-bs,"education, special, state, indiana, program, university, students, ’, experiences, preparation, overview, academic, costs, student, faculty, degree, teachers, children, preschool, learn, graduates, early, childhood, center, teacher, major, internship, credit, accreditation, toggle, campus, diversity, disabilities, grade, complete, provide, instruction, provides, elementary, recognized, educator, skip, main, majors, programs, online, calendar, admitted, administration, belonging, apply, top, teach, contact, us, information, needs, 12., psychology, qualify"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/sport-management-bs,"management, sport, state, indiana, university, sports, administration, program, degree, marketing, ’, overview, costs, athletics, faculty, business, credit, toggle, programs, academic, students, campus, recreation, diversity, learn, major, skip, main, majors, online, calendar, clubs, student, belonging, apply, help, top, passion, event, planning, contact, us, information, organizational, training, 's, strong, complete, united, states, guidelines, athletes, chris, overton, football, league, north, menu, navigation, freshman"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/technology-and-engineering-education-bs,"technology, education, engineering, state, indiana, program, university, school, high, teacher, middle, coursework, students, areas, non-teaching, complete, overview, costs, student, learn, teach, licensure, major, credit, toggle, academic, campus, diversity, faculty, apply, 's, teachers, ’, skills, obtain, construction, energy, offers, addition, college, view, map, skip, main, majors, programs, online, calendar, administration, belonging, top, share, love, innovation, design, stem, contact, us, management, department"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/theater-ba,"theater, state, indiana, university, design, degree, arts, ’, students, learn, overview, costs, program, creative, acting, major, productions, view, credit, toggle, programs, academic, campus, administration, diversity, –, production, education, artistic, complete, scenic, costume, technical, performances, directing, united, states, ideal, interested, arrow_forward, abroad, skip, main, majors, online, calendar, student, belonging, faculty, apply, top, contact, us, department, information, encourage, collaborate, features, professionals, world"
https://live-indiana-state-university.pantheonsite.io/academics/academic-program-finder/unmanned-systems-bs,"systems, unmanned, state, indiana, aviation, university, technology, major, students, program, operations, ums, training, flight, credit, overview, majors, costs, faculty, ’, united, states, degree, toggle, academic, campus, student, administration, diversity, top, careers, government, military, information, drone, facilities, learn, higher, pursue, management, skip, main, navigation, programs, online, calendar, recreation, belonging, mission, apply, help, contact, us, department, one, universities, colleges, aircraft, theory, hands-on"
